2,814821005;1540,723935
4,97461915;1540,724116
7,197482109;1540,724297
9,470108986;1540,724297
11,70921111;1540,724525
13,94887614;1540,724329
16,18827009;1540,723952
18,41231012;1540,724802
20,66803002;1540,723952
22,89170218;1540,723952
25,08357906;1540,724395
27,30762315;1540,724591
29,54685307;1540,724116
31,75458407;1540,724116
33,97827601;1540,723952
36,18639708;1540,724133
38,40984797;1540,724313
40,63363814;1540,724345
42,85810208;1540,724493
45,09679818;1540,724427
47,33640504;1540,723935
49,56032801;1540,724591
51,7679801;1540,724937
53,9914062;1540,724477
56,19940305;1540,7252
58,47083402;1540,725019
60,74252605;1540,736935
62,96799207;1540,749871
65,20627713;1540,751952
67,42917705;1540,753975
69,70243406;1540,757376
71,92530203;1540,760122
74,13297009;1540,763891
76,32452703;1540,767388
78,54820299;1540,771259
80,77235508;1540,774157
83,01154613;1540,778142
85,23510504;1540,781704
87,45990205;1540,785311
89,68311501;1540,789002
91,90695405;1540,791153
94,13048315;1540,789919
96,35394907;1540,789883
98,56182718;1540,789134
100,7851131;1540,788462
103,0091772;1540,788229
105,2325292;1540,787562
107,4567602;1540,787757
109,647841;1540,787171
111,8880091;1540,7885
114,1112411;1540,793618
116,335027;1540,798805
118,574769;1540,803037
120,7985921;1540,807272
123,006011;1540,81169
125,230432;1540,815736
127,437664;1540,820295
129,6611452;1540,825139
131,8849411;1540,829026
134,0934072;1540,833075
136,316988;1540,837197
138,5395272;1540,841637
140,7634771;1540,845437
142,987323;1540,849116
145,2110422;1540,84892
147,451117;1540,848413
149,6744521;1540,847654
151,8986251;1540,847115
154,1217072;1540,846988
156,3614252;1540,846918
158,5856402;1540,846646
160,8095191;1540,846377
163,0332131;1540,845808
165,256356;1540,850204
167,4802701;1540,85596
169,7036262;1540,859728
171,9118612;1540,863252
174,1193111;1540,866483
176,3273802;1540,870619
178,5510111;1540,874048
180,7747791;1540,877934
182,997736;1540,880965
185,20557;1540,884392
187,4294271;1540,887664
189,6370451;1540,89103
191,8764591;1540,894471
194,084913;1540,897797
196,3241842;1540,898879
198,5477302;1540,898518
200,771697;1540,897657
202,995321;1540,897295
205,2351751;1540,897079
207,4589622;1540,896717
209,6662252;1540,896246
211,8904181;1540,896101
214,113647;1540,89592
216,3537352;1540,897805
218,576838;1540,90218
220,8004341;1540,906372
223,0246551;1540,909891
225,2642672;1540,912951
227,487668;1540,916286
229,712059;1540,919461
231,935389;1540,922819
234,1588352;1540,925924
236,3990631;1540,928993
238,6223762;1540,932498
240,8618531;1540,93606
243,0858631;1540,939533
245,3261452;1540,942837
247,5489452;1540,94587
249,7727051;1540,94469
251,9812372;1540,944257
254,2042241;1540,943456
256,428674;1540,943091
258,65186;1540,942779
260,8751481;1540,942352
263,0993021;1540,942345
265,307286;1540,941846
267,529907;1540,941605
269,7224271;1540,946801
271,9615412;1540,9509
274,1859221;1540,955124
276,4091411;1540,958884
278,6337471;1540,962432
280,8565621;1540,966372
283,0801721;1540,9701
285,3038101;1540,974131
287,5274231;1540,977776
289,7517352;1540,981703
291,9587872;1540,986008
294,1990161;1540,989688
296,4228191;1540,993686
298,646575;1540,99857
300,8698881;1540,99857
303,093807;1540,99754
305,3335831;1540,996742
307,5571702;1540,995931
309,812983;1540,995723
312,0522661;1540,995515
314,275861;1540,995112
316,5155411;1540,994685
318,739325;1540,994269
320,963552;1540,989536
323,1871541;1540,983444
325,4103761;1540,977776
327,6339822;1540,972535
329,858278;1540,967146
332,082258;1540,962286
334,3052442;1540,957607
336,528815;1540,952916
338,752459;1540,948361
340,9764311;1540,944505
343,2;1540,940217
345,42363;1540,936199
347,6477091;1540,931952
349,854934;1540,92818
352,0791211;1540,925901
354,2870691;1540,926366
356,510283;1540,926342
358,7338381;1540,926758
360,9899521;1540,926704
363,1970592;1540,92691
365,437376;1540,926963
367,676635;1540,92748
369,9010301;1540,927195
372,124294;1540,925878
374,3963511;1540,921314
376,6358221;1540,917085
378,8594601;1540,913585
381,08324;1540,909644
383,3223491;1540,905882
385,5466211;1540,902198
387,7858272;1540,898655
390,0095441;1540,895414
392,233279;1540,891414
394,4406691;1540,887728
396,648623;1540,884393
398,8723531;1540,880898
401,09639;1540,876674
403,3200331;1540,87322
405,5436971;1540,873727
407,768255;1540,874264
409,990844;1540,874635
412,2147291;1540,874553
414,4703231;1540,874635
416,67784;1540,874768
418,9184201;1540,874953
421,1253202;1540,875086
423,349468;1540,875165
425,5730441;1540,870425
427,7965372;1540,866017
430,020241;1540,862265
432,2603381;1540,857938
434,4835951;1540,854135
436,7079642;1540,849924
438,94649;1540,845688
441,1867881;1540,841359
443,474297;1540,837151
445,6820931;1540,833021
447,9057531;1540,828213
450,1298752;1540,823888
452,3531332;1540,81907
454,609463;1540,814314
456,8326192;1540,813297
459,056349;1540,814149
461,2803271;1540,815166
463,5037892;1540,814731
465,7272041;1540,815128
467,95087;1540,81658
470,1587212;1540,815936
472,3829;1540,815927
474,590739;1540,816556
476,813967;1540,812674
479,0378652;1540,807531
481,261214;1540,803397
483,5010722;1540,799539
485,7255042;1540,796466
487,932158;1540,792796
490,1408062;1540,78877
492,36377;1540,78524
494,5711372;1540,781836
496,8431101;1540,778094
499,0660682;1540,774878
501,275089;1540,771475
503,4981382;1540,768136
505,7064681;1540,76519
507,9139161;1540,762839
510,137629;1540,763148
512,361644;1540,763271
514,584594;1540,76327
516,7922542;1540,763642
519,0323732;1540,763952
521,2402451;1540,763763
523,46348;1540,763948
525,6711712;1540,763955
527,8947721;1540,763271
530,1030841;1540,759207
532,326458;1540,755809
534,5340481;1540,753046
536,758338;1540,749551
538,981878;1540,746339
541,1890252;1540,743607
543,4134562;1540,740673
545,6363912;1540,737616
547,860621;1540,734658
550,0836651;1540,731982
552,3082552;1540,728943
554,531249;1540,72563
556,7234161;1540,723107
558,9460261;1540,720442
561,1862891;1540,720597
563,4104061;1540,721112
565,6339202;1540,720933
567,8576121;1540,720933
570,065011;1540,721472
572,2888892;1540,721292
574,512408;1540,721651
576,7525642;1540,721314
578,9760611;1540,721673
581,20013;1540,726358
583,424047;1540,730548
585,6789792;1540,735209
587,9045951;1540,738546
590,1425002;1540,742464
592,3813272;1540,746862
594,6056511;1540,750418
596,8303921;1540,754778
599,037446;1540,759099
601,261467;1540,762097
603,4693792;1540,766197
605,6922891;1540,769708
607,9325941;1540,77371
610,156404;1540,777618
612,3637042;1540,779718
614,5875511;1540,779089
616,810533;1540,77866
619,0339191;1540,778759
621,290096;1540,777998
623,513855;1540,777998
625,7539701;1540,777903
627,9775772;1540,777808
630,2002132;1540,777619
632,4250021;1540,780191
634,66501;1540,784853
636,8878901;1540,7896
639,1116102;1540,794472
641,3354292;1540,798459
643,5593781;1540,803014
645,7673302;1540,806675
647,991256;1540,81129
650,230675;1540,815109
652,453706;1540,820287
654,6779282;1540,82431
656,9343832;1540,82885
659,173583;1540,833881
661,3805182;1540,837802
663,604162;1540,841598
665,8284931;1540,840351
668,0516081;1540,839215
670,2758;1540,839013
672,4995022;1540,83903
674,7391732;1540,838845
676,946578;1540,83876
679,2015102;1540,838173
681,4257641;1540,838141
683,6494532;1540,838493
685,8891251;1540,844029
688,0967832;1540,848697
690,320333;1540,853297
692,5445461;1540,856921
694,7836561;1540,860991
697,0080862;1540,864664
699,2477932;1540,868088
701,4709551;1540,871416
703,678544;1540,875482
705,9023912;1540,878986
708,1104851;1540,882251
710,3335831;1540,885369
